0,1,2,3,4,5,6,7,8,9,10
-0.28420466,0.20494527,0.23237199,0.0074153147,-0.072131254,-0.24313681,0.040527623,0.06469946,-0.041925974,0.09812607,0.1983201
-0.15300362,0.10733918,0.13819422,-0.017179664,-0.04024669,-0.09214356,0.029937077,0.032393854,-0.059225485,0.046861574,0.13434178
-0.010496601,0.010164374,-0.016641801,-0.012533913,0.013472816,-0.0026499776,-0.008804795,-0.019464161,-0.04936953,0.13195212,0.029894458
-0.011209322,0.016530132,-0.05574898,-0.03446204,0.040677577,0.0121860085,-0.02577923,-0.052959356,-0.1276848,0.35353562,0.068208165
-0.008208447,0.008749247,-0.038833924,-0.022356097,0.024353389,0.00906263,-0.014071721,-0.03622461,-0.085758425,0.23830207,0.04661702
-0.006620876,-0.010406461,-0.0096295,0.0012055506,-0.012498787,0.003947017,0.00417865,-0.0019396389,-0.011098088,0.022597065,0.0060493327
-0.030413236,-0.069977194,-0.032886244,0.012748713,-0.08014326,0.022254141,0.0012692836,0.016126225,-0.021551756,0.022661457,-0.013587646
-0.03939405,-0.07612479,-0.053944092,0.018048415,-0.09189347,0.021120604,-0.004595113,0.026089704,-0.032061476,0.020085655,-0.0039578564
-0.031787217,0.016658468,-0.10214322,0.018559009,0.0004232424,-0.02203309,-0.033391684,0.04629503,-0.05681235,-0.010578536,0.023421668
-0.025784181,0.03642446,-0.097783074,0.014812457,0.026823903,-0.026229223,-0.033799328,0.04151056,-0.0589504,-0.014259526,0.031194903
-0.011835203,0.0012513747,-0.023542501,0.0014795108,0.012443835,0.00044166675,-0.010606571,0.0054999073,-0.010775163,-0.0055770716,0.01846255
-0.041036505,-0.05150988,-0.009911183,-0.009364869,0.06026456,0.022252247,-0.027893307,-0.020564541,0.04251772,-0.03265645,0.06688828
-0.20239826,-0.2734561,-0.027503004,-0.05259403,0.29914632,0.112708464,-0.17357369,-0.0775273,0.23560832,-0.16372502,0.2215181
-0.21242349,-0.28446603,-0.0290273,-0.05583879,0.30730835,0.124031745,-0.17861438,-0.043473244,0.25785294,-0.14741823,0.19364217
-0.067966715,-0.0556736,-0.0346163,-0.0041954177,0.15069449,0.11154675,0.20443165,0.2964313,0.15820013,0.08016316,0.026186686
-0.03586854,0.004012766,-0.04580691,0.004691738,0.13212354,0.1241908,0.3647748,0.44069713,0.15141715,0.14125185,-0.008678241
-0.018596845,0.01760977,-0.07204263,-0.20440358,-0.0040663946,-0.01583564,0.16233988,0.13676266,0.13232088,-0.07443499,-0.017360123
-0.016594814,0.040678732,-0.14479955,-0.5281999,-0.1256452,-0.1495109,0.09452174,-0.030767288,0.206604,-0.3075939,-0.04443614
-0.010419796,0.026283491,-0.092058495,-0.33288023,-0.08102526,-0.09517211,0.05576978,-0.022225332,0.12723939,-0.19545764,-0.03109618
-0.001691951,0.0020556548,-0.007379479,-0.020171866,-0.004144676,-0.006278923,0.0036500487,-0.00052444555,0.00957792,-0.013120501,-0.002917376
-0.0013591524,0.0011586347,-0.0036597704,-0.0012700937,-0.00039730043,-0.005583855,9.562805e-05,-0.00087637384,0.007741403,-0.0015019961,-0.003941591
-0.0048931837,0.006280593,-0.018283015,0.024036203,0.0038647784,-0.040425066,-0.010256716,-0.005924472,0.046642583,0.008143668,-0.030112742
-0.018251298,0.025570063,-0.07523452,0.10971806,0.017217746,-0.17639779,-0.046649825,-0.023670888,0.20086047,0.042590473,-0.12576944
-0.02124026,0.027588319,-0.06848318,0.103514336,0.013135102,-0.1598647,-0.040648956,-0.027816627,0.1946675,0.04030495,-0.12046172
-0.10320465,0.09851901,0.05122701,0.020435464,-0.07608146,0.11277199,0.035414807,-0.10167423,0.14713115,0.0363518,-0.06855431
-0.24643365,0.23473643,0.15911894,0.01122761,-0.20794071,0.356769,0.09861344,-0.2629458,0.27912512,0.07316075,-0.10498089
-0.15584353,0.14818865,0.1025517,0.007266011,-0.13794537,0.21914363,0.06398079,-0.17280921,0.17014037,0.048641652,-0.061997473
-0.011658966,0.009906622,0.006610303,0.00038900826,-0.010733394,0.01128279,0.0070631984,-0.013860948,0.0115691405,0.005637652,-0.0059376834
-0.003062639,0.0014765469,-0.0001432771,0.00038117872,-0.0003496534,0.0022293658,0.004166432,-0.00507944,0.0018726722,0.0016680605,-0.0038706362
-0.0032282467,-0.0010832429,-0.00402992,0.0012862551,0.0068742554,-0.00098467,0.0112030255,-0.010170358,-0.004188465,0.0020515053,-0.0076656225
-0.019697987,-0.016768998,-0.033076264,0.016273938,0.0736693,-0.019319601,0.10547126,-0.09202317,-0.050102282,-0.004694164,-0.06576909
-0.06827168,-0.06381207,-0.12076448,0.06436936,0.28086108,-0.0684358,0.38918495,-0.3315066,-0.17773171,-0.03281103,-0.23247616
-0.05727212,-0.05403596,-0.102979615,0.0547157,0.23910849,-0.056390986,0.32632953,-0.2751374,-0.1458838,-0.02565437,-0.19012086
-0.009296026,-0.008074322,-0.016456882,0.007692101,0.03492156,-0.007894796,0.04656477,-0.03883569,-0.019951057,-0.00065664755,-0.024847465
-0.0026192293,-0.0019995426,-0.0038233465,0.0013748304,0.004703068,-0.000475456,0.007899617,-0.00587353,-0.0030376622,-0.00020033961,-0.0025994468
-0.0026517909,-0.0027760444,-0.003543916,0.0011478914,-0.0015932271,0.0013798674,0.005299248,-0.0016089848,-0.0019326609,0.0011482146,0.0033946158
-0.0047672023,-0.007585237,-0.006335765,0.0010470889,-0.008968808,0.00393643,0.005217543,0.001657437,-0.003902169,0.002322385,0.0016997217
-0.042370625,-0.0987838,-0.051285747,-0.002310553,-0.11319479,0.03589161,-0.015885761,0.04158602,-0.03490027,-0.007040466,-0.105886534
-0.11937402,-0.28187197,-0.14583294,-0.009694123,-0.3252751,0.09648459,-0.055809285,0.12218589,-0.098297715,-0.03212229,-0.28709242
-0.085178554,-0.19578864,-0.106795385,-0.006123129,-0.22904128,0.066697754,-0.034849856,0.08439324,-0.07153062,-0.021588186,-0.1747224
-0.010896738,-0.014280311,-0.01889291,0.0017969413,-0.019906085,0.0071630324,-0.00042745643,0.0068064714,-0.01431533,0.0032314265,-0.00015492832
-0.03974617,0.06558502,-0.16944784,0.026530983,0.039544184,-0.06506619,-0.06672373,0.07822401,-0.07959258,-0.03868673,0.0050169225
-0.07580576,0.13535273,-0.33221486,0.052378125,0.08659653,-0.1303037,-0.13237388,0.15884037,-0.15532172,-0.08874234,0.026342688
-0.039873812,0.06979505,-0.17164049,0.026736964,0.044849295,-0.061789345,-0.06605856,0.08119404,-0.08593359,-0.047227696,0.02589693
-0.0031037398,0.00308589,-0.009290346,0.0027687375,0.0017717466,-0.0034192891,-0.0018951112,0.00081834674,-0.0027849148,0.0013084569,0.0013770539
-0.01165465,0.016057871,-0.048751183,0.069720864,0.008358854,-0.11787976,-0.033577036,-0.008795503,0.1277567,0.039371107,-0.068184264
-0.028271241,0.03997006,-0.12178741,0.18189678,0.022841591,-0.30653098,-0.08498833,-0.02553853,0.33770686,0.09509716,-0.18083133
-0.021389313,0.025507132,-0.07789519,0.11799034,0.017026842,-0.19729233,-0.052729078,-0.019890128,0.21808459,0.055805087,-0.117309764
-0.015689833,0.0011017721,0.0005052703,0.0073715746,0.0031814463,-0.017742984,-0.00014353645,-0.0046485336,0.012714788,0.00078836083,0.0018201307
-0.1991692,-0.049486976,0.095141985,-0.035301328,0.04471288,-0.06123258,-0.003949588,0.038306046,-0.061601765,-0.056149263,-0.008433994
-0.50961846,-0.051262014,0.27979434,-0.08618868,0.0400976,-0.18816741,0.0018637966,0.12660101,-0.22601952,-0.09907384,-0.103620164
-0.33933914,0.002334992,0.20067054,-0.051849864,0.0015627508,-0.14207506,0.012741589,0.073575065,-0.16283469,-0.04081077,-0.057067253
-0.032226495,0.0069462974,0.018883888,-0.0020522547,-0.00039525382,-0.0151290195,0.01246099,0.0034654012,-0.0092364745,0.0043537365,0.018973427
-0.01003973,0.0034426888,-0.0029731968,0.0015484272,0.017802259,0.015654268,0.0505924,0.061477773,0.01822771,0.019942375,9.08377e-05
-0.0204865,0.008116351,-0.025560278,0.0101237595,0.0809059,0.07839865,0.23459205,0.2826616,0.089868955,0.098448634,-0.009725538
-0.01985386,0.007269983,-0.026971808,0.0099682165,0.07939999,0.07933774,0.2384476,0.28060788,0.09053614,0.100409865,-0.011679396
-0.0056689316,0.0020136337,-0.008118917,-0.0014432506,0.01647041,0.016966924,0.054031562,0.05896677,0.020065103,0.023953713,-0.0033755654
-0.0025257405,0.002149393,-0.006909501,-0.013423752,0.0009486079,-0.0009088968,0.007834537,0.0036398643,0.0029433125,0.010975948,0.0010692694
-0.0068587507,0.012853761,-0.04375933,-0.12740025,-0.017682392,-0.033277072,0.019044437,-0.025103968,0.02358607,0.026269527,0.0138274785
-0.022273934,0.048000958,-0.16597499,-0.4316874,-0.040967923,-0.10271699,0.041207757,-0.11319373,0.006253759,0.26985243,0.07163323
-0.020959998,0.043652996,-0.15204063,-0.3525536,-0.015907232,-0.0754018,0.02106555,-0.11061582,-0.04854903,0.3612245,0.07286185
-0.0052158576,0.008364198,-0.029630067,-0.05131398,0.005332517,-0.007875245,-0.0012524708,-0.02446124,-0.028523827,0.111338876,0.01655714
-0.0014924263,0.001068014,-0.0041657863,-0.007833912,2.3111632e-05,-0.0018653009,0.00064242206,-0.002996168,-0.0019116816,0.010698629,0.0015030947
-0.0011372559,0.00014016769,-0.0014346616,-0.002528769,-0.00020616731,-0.00081535336,0.0006822154,-0.0011367075,-0.0002734012,0.0031372218,0.00041082595
-0.0010249299,-0.00010519152,-0.0009375638,-0.0007541105,-0.00038420653,-0.0006058664,0.000928794,-0.00083059183,0.00015869156,0.001452429,0.0006345391
-0.0013157974,-0.00068283913,-0.0012309958,0.00034693693,-0.0015243732,-0.00030491443,0.002736989,-0.0008679307,-5.69594e-05,0.0015506606,0.003151666
-0.002299761,-0.002613544,-0.0028043613,0.002135387,-0.004800434,0.0007779871,0.00777645,-0.0021866097,-0.0007332342,0.002971889,0.011153652
-0.0043927026,-0.00603597,-0.005612894,0.004835931,-0.008526196,0.00096297264,0.015530366,-0.0055467137,-0.0022762145,0.0044152453,0.017824879
-0.025273055,-0.034483675,-0.033148665,0.032147743,0.042769738,-0.016901392,0.12293024,-0.080131136,-0.02532335,-0.054895893,-0.037447695
-0.109888814,-0.20752765,-0.14884976,0.14167994,-0.14239384,-0.07312091,0.23372164,-0.14052188,0.008785601,-0.03331125,0.18347138
-0.14906143,-0.30170605,-0.20872116,0.19980872,-0.36186373,-0.103731,0.20160292,-0.10641686,0.04745477,0.056324225,0.41249317
-0.060168456,-0.1160735,-0.08905486,0.08264421,-0.1656727,-0.037903037,0.071262896,-0.027124343,0.021734077,0.03988018,0.20971304
-0.0074577457,-0.0010776483,-0.014175124,0.0047387662,-0.007946474,0.009144379,0.0061415373,-0.0027394819,-0.008852064,0.00128945,0.012583644
-0.010438881,0.010630176,-0.018411588,0.0032257263,-0.0027058208,0.017212782,0.002766474,-0.0051311287,-0.0074798972,0.00023851379,0.0049060574
-0.074232854,0.09100304,-0.06256532,0.018916486,-0.014694877,0.1062656,0.0010623703,-0.027796429,0.028299145,-0.006891658,-0.028463414
-0.25582254,0.33568195,-0.3125187,0.089703254,-0.005060427,0.2726835,-0.06323329,-0.03058623,-0.018825728,-0.073182106,0.0077328705
-0.22069626,0.2984742,-0.339995,0.088927194,0.026960598,0.18406463,-0.084856465,0.015062746,-0.10381989,-0.095700435,0.08220043
-0.03970533,0.05451879,-0.084252425,0.017337928,0.015357491,0.01608935,-0.020759428,0.015921017,-0.052589454,-0.0218513,0.041642074
-0.006334263,0.007760015,-0.011606869,0.0018308791,0.0012750756,0.0037037286,-0.0022694345,0.0004966141,-0.007390402,-0.0021430873,0.0039599137
-0.0032636332,0.0046216357,-0.010386249,-0.0077123567,-0.0027876808,0.00084222754,-0.0037267136,0.0056497087,-0.0074939523,-0.022321705,-0.008002075
-0.004844507,0.010098576,-0.03105067,-0.038839683,-0.015220148,-0.0036915925,-0.01455519,0.026538491,-0.023912972,-0.10040948,-0.044365153
-0.004189332,0.008795761,-0.02855288,-0.03710761,-0.014484767,-0.004156471,-0.013404319,0.024484705,-0.021647215,-0.09279755,-0.04298555
-0.0015219428,0.0018236031,-0.0059072655,-0.0072467984,-0.0028776412,-0.00046329934,-0.0024145227,0.0041512144,-0.0035807565,-0.016908737,-0.008853779
-0.001043426,0.00018851005,-0.0013070932,-0.0011576668,-0.00039106928,0.0005506765,-0.0005216434,-9.499988e-05,0.00017577733,-0.0019629821,-0.0019824726
-0.0014318526,-0.00085799134,-0.00088301924,-0.0006836592,0.0007835239,0.0008432249,-0.0008755988,-0.0007350152,0.00062747224,0.0006025616,-0.0008084171
-0.0033449987,-0.0034100974,-0.0012089221,-0.0014637235,0.0031614036,0.0018551843,-0.0028729383,-0.0017358541,0.0010562595,0.0029581902,-0.00019213637
-0.018845689,-0.024763992,-0.004827913,-0.008022187,0.027021768,0.011583444,-0.016863374,-0.016326884,0.007332323,0.0082659945,0.015224621
-0.11974271,-0.16017795,-0.03472566,-0.06726294,0.15513787,0.08647216,-0.16373816,-0.046869908,0.01117997,0.19563264,-0.051185995
-0.14591123,-0.19267464,-0.047610495,-0.08861057,0.18480296,0.1077467,-0.21589005,-0.04234204,-0.0014478012,0.31499356,-0.12032074
-0.04420783,-0.056251775,-0.017436212,-0.028142013,0.055725593,0.030484494,-0.06337071,-0.01419023,-0.007415969,0.12159241,-0.04854988
-0.005118979,-0.0059138373,-0.0021072726,-0.002271909,0.005556753,0.0025986875,-0.0046234294,-0.002202094,0.001234056,0.0083177425,-3.429867e-05
-0.0018000939,-0.0016818877,-0.0011650438,-0.00017187172,0.0012711624,-0.00012074263,-0.0014140899,-0.00046600035,0.0013574385,0.0028782324,-0.00056733144
-0.0015922191,-8.382983e-05,-0.0032414363,0.0038330092,0.00068212743,-0.0068676714,-0.0022846626,0.000107893204,0.008271281,0.004327092,-0.003984382
-0.004598881,0.0052032266,-0.017818872,0.025721561,0.0033602573,-0.04345958,-0.009399537,0.0039709536,0.05125079,0.019634962,-0.02412509
-0.005722281,0.00640047,-0.021192884,0.02995444,0.006667076,-0.046787094,-0.0023992131,0.012597801,0.060619216,0.023415614,-0.027406178
-0.002411193,0.0015614859,-0.0065675946,0.008037541,0.0037824686,-0.009764534,0.005444738,0.009378901,0.017165704,0.0076910085,-0.0071403277
-0.0008098756,-6.165621e-05,-0.001351172,0.0008236121,0.00016480625,-0.0006989459,0.00086490036,0.0009621093,0.0012971095,0.0009794049,-0.00034342214
-0.00088394183,-0.00034671937,-0.0010374817,0.0002674975,-0.00053243735,-0.000122414,0.00042784092,0.00022750921,-0.00025343415,0.0004901906,-0.00026334656
-0.0013447945,-0.0006912994,-0.0009625155,4.363085e-05,-0.0010830744,0.00013157314,-9.522839e-05,0.00061564456,-0.0006480266,0.0006024935,-0.0019692983
-0.005151743,-0.0012422241,0.0010879082,-0.00081868836,-0.0035765807,-0.00021234492,-0.0008317523,0.0036816718,-0.001677298,0.0026827985,-0.005720172
-0.024278585,-0.021880757,0.00057967,-0.004880894,-0.030348232,0.006964058,-0.012720645,0.020407585,-0.0081779,0.014973161,-0.057103045
-0.062034275,-0.12528802,-0.03684826,-0.013471369,-0.12600972,0.048963375,-0.065447725,0.07635844,-0.022544542,0.054638248,-0.26647952
-0.051833004,-0.12458839,-0.04498308,-0.0093098795,-0.11896134,0.050007086,-0.056745067,0.06899158,-0.019717421,0.050544985,-0.23594211
-0.011222559,-0.024616146,-0.011226917,0.00012681987,-0.02456688,0.010226385,-0.0043223985,0.011462497,-0.0048983595,0.010754079,-0.029062098
-0.0025693588,-0.0039524175,-0.0026592629,0.00062046037,-0.004455419,0.0019206239,0.0014268785,0.0007961283,-0.0015673742,0.0027529309,-0.000605443
-0.0017753346,-0.0016996998,-0.001956638,0.0008063646,0.000963029,0.00018952269,0.0032372547,-0.0026191669,-0.0015330929,-0.000845813,-0.0034168873
-0.0044641565,-0.0043571065,-0.0063322457,0.005068761,0.013577369,-0.003800195,0.020987479,-0.016180752,-0.005194026,-0.0135020595,-0.014313324
-0.0053808633,-0.0028146254,-0.009732762,0.00540308,0.014568159,-0.0054122275,0.020135807,-0.0150662735,-0.007041789,-0.014507041,-0.0139925685
-0.016629485,0.027983842,-0.07139265,0.008766602,0.014156034,-0.037943814,-0.030568874,0.029823463,-0.025908802,-0.015102177,-0.014120022
-0.031545527,0.056615457,-0.13865106,0.016214456,0.02817802,-0.066325866,-0.061614733,0.064344205,-0.06025028,-0.019090759,-0.0045288024
-0.017665438,0.02958662,-0.07351656,0.0084033115,0.016511502,-0.028829953,-0.028462969,0.032573517,-0.04029889,-0.0064373,0.0111952415
-0.0030565688,0.0037048124,-0.009635832,0.0012570062,0.0023342967,0.0006934843,-0.0018236926,0.0023362744,-0.008525438,-0.0015065033,0.0049148016
-0.0013274025,0.0011738088,-0.0030079742,0.00034353384,0.00047771452,0.0009281082,-0.0003745109,-9.521815e-06,-0.0026164874,5.330743e-05,0.0008512768
-0.00084205647,0.00046054687,-0.0013386519,8.924128e-05,-7.7196426e-05,0.00039790192,-0.00010021013,-0.0002837157,-0.0006903732,0.0007270201,-0.00046114746
-0.0010292784,0.0006512133,-0.001949695,-0.00020911211,0.00044175962,0.0007678832,-0.00048584785,-0.00079207774,-0.0020136037,0.0039625675,0.0003451341
-0.0031746824,0.004525548,-0.0143327955,-0.007530082,0.010204141,0.004390545,-0.007486225,-0.011925182,-0.031448353,0.080988474,0.0180354
-0.0051751896,0.008150444,-0.027182428,-0.01142896,0.019103182,0.0024212028,-0.014543208,-0.023023745,-0.05086179,0.15429929,0.028020255
-0.0043330784,0.006034626,-0.020436041,0.004902206,0.01064185,-0.016136596,-0.011204923,-0.013687159,-0.004331805,0.07992961,0.0005098918
-0.002371692,0.0023945258,-0.008324482,0.009766264,0.0022070922,-0.015662571,-0.00475334,-0.0030214046,0.017147832,0.007981166,-0.011209842
-0.0010534443,0.00019789541,-0.0016548753,0.0013265047,0.0004363135,-0.001756259,-0.00078009925,-0.0007179992,0.0023539865,0.0015976378,-0.0024730642
-0.0010740199,-0.0001240467,-0.00045176505,-3.66453e-05,8.206974e-05,-2.848667e-05,-8.1273894e-05,3.3758035e-06,0.00018718455,0.0014185552,-0.00043250583
-0.0010744222,-4.3590506e-05,-0.0003887377,-0.00023763851,5.5497443e-05,0.0004300078,4.3954944e-05,-8.39812e-05,0.00023713347,0.00075332285,-0.0002861887
-0.00091955386,7.185473e-05,-0.00088033144,-0.00065790553,-0.00017952408,0.0005294403,-0.0002907092,0.00013946643,-1.71742e-05,-0.0010270565,-0.0008271993
-0.0014878389,0.0002117248,-0.0005777858,-0.0006650872,-0.0004955455,0.000691111,0.00025030438,-0.0003093078,0.00034547085,-0.0014267978,-0.00075084064
-0.0074080643,0.00014981897,0.0018621066,-0.0007391882,-0.0010535133,0.0072965417,0.000484861,-0.0035174324,0.005322016,0.0005860839,-0.0075761615
-0.026732009,0.0067297313,0.010526974,-0.00036938812,-0.011708186,0.027209273,0.0049984097,-0.01695307,0.016539633,0.0042279772,-0.031670522
-0.024496328,0.009633197,0.010882583,0.0005073287,-0.014940033,0.024411328,0.0066215633,-0.019045874,0.014284584,0.004713722,-0.026956523
-0.0053729885,0.0027635226,0.002166875,0.00026882955,-0.0037623502,0.004491324,0.0023624583,-0.0055010864,0.00367589,0.0013440991,-0.0026471838
-0.0014166,0.00022082904,-0.00026803717,0.00014132757,-0.00042635083,0.00025159618,0.0010637876,-0.0010589311,0.0009149762,0.00025422953,0.00027372033
-0.0010830164,-0.00035569406,-0.0009024571,0.00040098987,-0.00084489834,6.790311e-05,0.0017655068,-0.00058507564,0.00038345015,0.0005024822,0.0016707034
-0.0010616835,-0.00052660535,-0.0010716303,0.00055793056,-0.0013817871,0.00036614048,0.0022888877,-0.00041113974,2.431361e-05,0.0008935126,0.0023357365
-0.0018817846,-0.0021171076,-0.002116324,0.0013113333,-0.003784645,0.0011570166,0.0042816587,-0.00017181638,-0.0004753052,0.002089304,0.005022114
-0.012902738,-0.030305816,-0.013099403,0.006963294,-0.036760688,0.008814655,0.009207385,0.0033597588,-0.0085412515,0.010245214,-0.00054947665
-0.02949014,-0.06925971,-0.030118098,0.016211627,-0.07981226,0.021481358,0.02668579,0.019004643,-0.0155053865,0.02491258,0.012194581
-0.019488605,-0.040589113,-0.020828368,0.0113195665,-0.042441435,0.018035514,0.034004036,0.03083095,-0.0021323212,0.022104189,0.022210982
-0.003164832,-0.0027446996,-0.0038385817,0.0017315579,0.00024238772,0.005259534,0.0145762665,0.015213139,0.004364423,0.0066940463,0.007049125
-0.0012209561,-0.00028257247,-0.0008431097,0.0002395774,-0.0006340003,0.00028539938,0.0015068401,0.00091313885,-5.4032844e-05,0.0012349425,0.0017157601
-0.0009497978,7.4783784e-05,-0.00077111,0.000109909604,-0.00020662368,0.00028949775,0.0007625406,4.648995e-05,-0.00048512546,0.0007105568,0.0010720217
-0.0011164496,0.00038977846,-0.0015020852,0.00013213269,0.00039681265,0.0005656523,0.0003347706,-0.000171633,-0.0012668282,0.00012814841,0.0008918747
-0.0012448791,0.000511484,-0.0019414497,0.00027375377,0.0005402236,0.000343334,0.00017311903,-0.00023333309,-0.0015389174,0.00010648503,0.00091175444
-0.0026404539,0.002805949,-0.007895967,0.0068429164,0.0013222562,-0.010686136,-0.0034366637,-0.0005761562,0.008769232,0.0038864866,-0.0045197015
-0.0061864476,0.009138226,-0.024005044,0.014010514,0.0060510007,-0.02135702,-0.010502745,0.0038395496,0.010935824,0.00025406398,-0.007449418
-0.017707052,0.031134754,-0.07450874,0.012437125,0.024316201,-0.016471485,-0.025599426,0.03027583,-0.042906575,-0.024625057,0.01583517
-0.02093558,0.033040315,-0.08347068,-0.0015637398,0.026819969,-0.02100252,-0.01601046,0.02203378,-0.048005667,-0.031564854,0.023712322
-0.009585702,0.006239443,-0.030522676,-0.016821355,0.014151345,-0.01369931,0.017910782,-0.0153055675,-0.016650025,-0.01682703,-0.0023587497
-0.0037002212,-0.0007789336,-0.008855681,-0.0044540786,0.009302253,-0.0041336683,0.014068682,-0.011989607,-0.007578278,-0.0014091858,-0.0066450313
-0.00088751,0.00017746282,-0.0014994919,-0.0005168967,0.00064839027,-0.00024420864,0.0011093457,-0.0010040217,-0.00093460694,0.00031813976,0.00017776593
-0.0006444534,0.00022145676,-0.0006893693,-0.00027416018,0.00011024203,-0.00015779966,0.00033107123,-0.00022387168,-7.673059e-05,0.00033202994,5.749034e-05
-0.0007340918,9.2408554e-05,-0.0005246713,-4.6233796e-05,0.000115127004,-0.00043264398,0.00024511848,-5.1563136e-05,0.00012988767,0.00043849827,-0.00023575459
-0.0019687074,0.0009924555,0.0006948894,-0.00031809448,-4.6478644e-06,-0.00082285557,0.0008039068,0.0009165171,-0.0002654483,0.0010216342,0.00030719006
-0.008105863,0.005533219,0.0066304784,-0.0010242424,-0.0020829039,-0.0036651215,0.0023706644,0.0027850638,-0.0022512313,0.0029620347,0.0058633196
-0.00876818,0.005860479,0.007036008,-0.00085293595,-0.0030975863,-0.003875464,0.0024127725,0.0013737654,-0.002911857,0.0030637197,0.007025339
